clade_name	paleofeces_SRR12557734_metaphlan_output	paleofeces_SRR12557733_metaphlan_output	paleofeces_SRR12557722_metaphlan_output	paleofeces_SRR12557711_metaphlan_output	paleofeces_SRR12557707_metaphlan_output	paleofeces_SRR12557706_metaphlan_output	paleofeces_SRR12557705_metaphlan_output	paleofeces_SRR12557704_metaphlan_output	soil_ERR3761406_metaphlan_output	soil_ERR3761405_metaphlan_output	soil_ERR3761404_metaphlan_output	soil_ERR3761403_metaphlan_output	soil_ERR3761402_metaphlan_output	soil_ERR3761401_metaphlan_output	gut_3851QX_metaphlan_output	gut_3825KV_metaphlan_output	gut_3775ZT_metaphlan_output	gut_3219XI_metaphlan_output	gut_2874RA_metaphlan_output	gut_2569VO_metaphlan_output	gut_2360TL_metaphlan_output	gut_2221WA_metaphlan_output	gut_2025XZ_metaphlan_output	gut_1925KA_metaphlan_output	gut_1886QS_metaphlan_output	gut_1733CQ_metaphlan_output	gut_1680RO_metaphlan_output	gut_1574UD_metaphlan_output	gut_1469LP_metaphlan_output	gut_1421JE_metaphlan_output	gut_1124PD_metaphlan_output	gut_0782JV_metaphlan_output	gut_0477QJ_metaphlan_output	gut_0282ZU_metaphlan_output
s__GGB33469_SGB15237	209517.0	859.0	9266.0	45180.0	0	89959.0	840.0	6190.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB34228_SGB53814	74990.0	39129.0	3017.0	12508.0	0	51843.0	589.0	0	0	0	0	0	0	0	23028.0	0	0	0	2624.0	0	0	0	0	0	0	0	0	0	0	0	0	14738.0	0	0
s__GGB34228_SGB72916	122676.0	5440.0	111734.0	59139.0	72684.0	127206.0	157293.0	138663.0	0	0	0	0	0	0	6043.0	0	0	0	3518.0	1749.0	0	0	0	0	0	539.0	239.0	0	8479.0	0	0	4276.0	0	725.0
s__GGB36331_SGB53806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB36331_SGB63183	0	0	0	0	410175.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB45559_SGB105792	0	0	2521.0	3041.0	3713922.0	461.0	1144831.0	1154.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB45559_SGB63246	0	0	922.0	1480.0	2558566.0	1757.0	2235648.0	1008.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB48667_SGB72905	0	0	0	0	759776.0	0	1077369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB51661_SGB72064	0	35536.0	4277.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB79104_SGB105821	0	0	0	0	138466.0	0	361.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB79118_SGB105839	0	0	0	0	79923.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB79121_SGB105833	0	0	0	0	126677.0	0	3027.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9589_SGB15011	0	0	39904.0	11846.0	31001.0	0	36230.0	13249.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830.0	0	0	0	0	0	93.0	0
s__GGB9590_SGB15012	64332.0	8277.0	47158.0	35641.0	378336.0	152196.0	64077.0	40921.0	0	0	0	0	0	0	8768.0	0	0	0	23821.0	17095.0	0	0	166.0	0	98.0	480.0	2303.0	383.0	6938.0	0	0	2331.0	65.0	0
s__GGB9591_SGB15013	9072508.0	1553891.0	99369.0	984.0	0	355240.0	0	0	0	0	0	0	0	0	729.0	0	0	16433.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089.0	0	0
s__GGB9592_SGB15014	55552.0	1043.0	93776.0	25718.0	0	3939.0	725.0	0	0	0	0	0	0	0	1811.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.0	0	0
s__GGB9593_SGB15015	341186.0	10947.0	36573.0	268229.0	30852.0	137963.0	131727.0	9860.0	0	0	0	0	0	0	34581.0	0	0	4813.0	11048.0	4357.0	0	0	0	1695.0	0	35668.0	1244.0	0	8406.0	0	0	0	0	83.0
s__GGB9594_SGB15016	14444.0	0	5434.0	125932.0	6094.0	0	0	0	0	0	0	0	0	0	4089.0	0	0	30977.0	0	0	0	0	0	0	0	7543.0	0	0	0	0	0	24109.0	0	7658.0
s__GGB9595_SGB15018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1637.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9595_SGB15019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34265.0	0	0	1806.0	33413.0	0	0	0	0	883.0	0	436.0	293.0	164.0	0	30124.0	0	16700.0	0	7641.0
s__GGB9597_SGB15022	476077.0	1555.0	33798.0	121759.0	2573.0	184163.0	71654.0	3040.0	0	0	0	0	0	0	37542.0	0	0	0	87600.0	0	0	0	0	2875.0	3330.0	69164.0	2257.0	0	13449.0	0	655.0	113.0	0	1240.0
s__GGB9598_SGB72886	651013.0	16586.0	14252.0	15779.0	1995.0	594957.0	9692.0	0	0	0	0	0	0	0	0	0	0	11027.0	299.0	0	0	0	0	0	0	5773.0	722.0	0	241.0	0	0	0	0	0
s__GGB9602_SGB15028	385837.0	2500.0	43493.0	41904.0	280.0	184286.0	193176.0	17157.0	0	0	0	0	0	0	6543.0	0	0	0	2220.0	0	0	0	0	0	0	206.0	0	0	0	0	0	117.0	0	0
s__GGB9602_SGB15031	52620.0	1123.0	115083.0	33836.0	794.0	207195.0	9564.0	0	0	0	0	0	0	0	709.0	0	0	3510.0	942.0	0	0	0	0	0	0	7080.0	0	0	0	0	0	1584.0	0	0
s__GGB9603_SGB15035	414342.0	81288.0	45197.0	51007.0	6127.0	186640.0	325765.0	23693.0	0	0	0	0	0	0	31156.0	0	0	4086.0	50751.0	0	0	0	0	0	0	31679.0	0	0	13608.0	0	0	160.0	0	844.0
s__GGB9604_SGB15036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1656.0	0	0
s__GGB9608_SGB15041	6715.0	15871.0	2716.0	25955.0	0	63467.0	466.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9608_SGB15042	61862.0	119886.0	32494.0	37359.0	0	27398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9608_SGB15043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4281.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9613_SGB15048	12222.0	5241.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9614_SGB15049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1443.0	0	0	0	0	0	0	624.0	0	0	2211.0	32.0	0	0	0	3596.0
s__GGB9616_SGB15051	17249.0	0	44554.0	39618.0	0	63934.0	0	89663.0	0	0	0	0	0	0	27293.0	530.0	0	7346.0	10585.0	0	2794.0	920.0	440.0	1600.0	6379.0	10674.0	6701.0	1307.0	7322.0	0	958.0	343.0	1484.0	8406.0
s__GGB9616_SGB15052	26433.0	0	33768.0	60034.0	933.0	83292.0	0	14916.0	0	0	0	0	0	0	4285.0	117.0	0	1151.0	5875.0	2775.0	0	891.0	0	0	116.0	8846.0	1315.0	0	5869.0	0	0	0	0	0
s__GGB9616_SGB15062	29306.0	2125.0	12092.0	28779.0	0	48117.0	0	122882.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9618_SGB15064	105387.0	9131.0	47018.0	36809.0	0	35892.0	0	307681.0	0	0	0	0	0	0	8656.0	0	0	0	1522.0	0	0	0	0	0	0	0	0	0	0	0	0	1261.0	0	0
s__GGB9618_SGB15065	122069.0	26304.0	30188.0	35310.0	0	93638.0	0	40674.0	0	0	0	0	0	0	1640.0	0	0	0	1420.0	0	0	0	0	0	0	4395.0	0	0	0	0	0	886.0	0	5792.0
s__GGB9620_SGB15070	0	0	0	0	434.0	0	10725.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9621_SGB15073	83828.0	0	25581.0	16128.0	0	108306.0	0	44911.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9627_SGB15081	23984.0	14441.0	47143.0	26907.0	23308.0	175762.0	346568.0	390155.0	0	0	0	0	0	0	24047.0	0	0	0	4412.0	0	0	0	0	0	1341.0	0	0	0	15582.0	0	410.0	8382.0	1533.0	1687.0
s__GGB9628_SGB15082	199981.0	544.0	31622.0	142073.0	36452.0	46516.0	0	0	0	0	0	0	0	0	0	0	0	0	111.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597.0
s__GGB9630_SGB15084	6203633.0	93185.0	103042.0	17944.0	0	31183.0	0	0	0	0	0	0	0	0	218.0	161.0	0	12906.0	0	0	0	0	580.0	500.0	0	0	3652.0	0	0	0	0	0	0	0
s__GGB9634_SGB15093	3076.0	0	0	7747.0	0	16643.0	1181.0	2735.0	0	0	0	0	0	0	24322.0	1296.0	0	0	8319.0	517.0	0	2537.0	0	0	0	26763.0	0	0	348.0	0	0	1743.0	406.0	4955.0
s__GGB9634_SGB15095	135743.0	0	257542.0	221962.0	4194.0	1237.0	0	0	0	0	0	0	0	0	30825.0	0	0	9364.0	227348.0	0	7904.0	26695.0	0	22177.0	8762.0	0	14412.0	1935.0	0	0	0	182653.0	0	143933.0
s__GGB9634_SGB15097	36396.0	0	4244.0	3503.0	0	99978.0	0	174879.0	0	0	0	0	0	0	3513.0	0	0	0	0	0	0	0	0	0	0	6584.0	0	0	0	0	0	0	0	0
s__GGB9634_SGB15099	460732.0	0	276325.0	2727.0	0	710804.0	0	692987.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9634_SGB15100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3169.0	0	0	0	0	0	38785.0	0	0	0	0	0	0	0	0	0	0	65482.0	0	0
s__GGB9634_SGB15101	932845.0	182797.0	601247.0	245788.0	0	380732.0	1944.0	2231750.0	0	0	0	0	0	0	19266.0	0	0	334.0	52987.0	8954.0	1491.0	38282.0	0	8284.0	1180.0	38869.0	0	1218.0	0	0	0	46235.0	4248.0	0
s__GGB9635_SGB15102	287436.0	0	207602.0	87836.0	1202.0	98894.0	0	0	0	0	0	0	0	0	0	0	0	1568.0	10019.0	0	17624.0	7358.0	1770.0	9713.0	0	41457.0	0	0	0	0	0	0	0	0
s__GGB9635_SGB15103	119015.0	28724.0	407022.0	638911.0	0	351335.0	7745.0	3426624.0	0	0	0	0	0	0	73143.0	2384.0	0	0	64122.0	0	29345.0	7130.0	1702.0	28692.0	1335.0	76006.0	3189.0	886.0	3910.0	0	3790.0	58106.0	8363.0	7725.0
s__GGB9635_SGB15104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534.0	0	0	17904.0	0	4044.0	0	0	1844.0	0	11169.0	1631.0	0	0	0	0	0	1589.0	37094.0
s__GGB9635_SGB15106	649423.0	46722.0	555264.0	38286.0	156.0	788211.0	1160.0	44300.0	0	0	0	0	0	0	326019.0	0	0	5084.0	179122.0	0	19586.0	62948.0	3759.0	24903.0	0	18504.0	652.0	1094.0	0	0	7339.0	133368.0	3098.0	43472.0
s__GGB9635_SGB20815	391545.0	1967.0	14088.0	1339.0	0	0	0	1928.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9636_SGB15107	797933.0	437215.0	1736285.0	722173.0	0	710141.0	295.0	1528088.0	0	0	0	0	0	0	36637.0	0	0	0	29091.0	0	0	0	0	0	0	2751.0	0	0	0	0	0	8208.0	0	76.0
s__GGB9636_SGB15108	0	0	1066.0	106204.0	0	244077.0	200.0	1962581.0	0	0	0	0	0	0	9614.0	0	0	0	0	0	0	0	0	0	0	0	1800.0	0	0	0	0	0	0	0
s__GGB9636_SGB15109	421887.0	127233.0	143931.0	64497.0	0	434824.0	0	12308.0	0	0	0	0	0	0	54898.0	0	0	0	5244.0	0	0	0	0	0	0	1345.0	0	425.0	0	0	0	36.0	0	0
s__GGB9637_SGB15111	4302.0	0	323.0	932.0	0	2544.0	0	0	0	0	0	0	0	0	6685.0	560.0	0	0	11856.0	0	523.0	0	0	0	0	1069.0	0	0	0	0	0	4707.0	0	0
s__GGB9640_SGB15115	79217.0	0	1584.0	36028.0	6085.0	62072.0	0	0	0	0	0	0	0	0	14802.0	0	0	0	5244.0	0	0	0	0	0	1275.0	0	0	0	0	0	0	991.0	0	5670.0
s__GGB9642_SGB15119	193922.0	55203.0	224220.0	281275.0	49654.0	96931.0	161807.0	2449133.0	0	0	0	0	0	0	40088.0	0	0	31.0	6178.0	6798.0	816.0	0	0	1139.0	3652.0	4903.0	0	0	0	0	0	6602.0	0	23200.0
s__GGB9646_SGB15123	12834.0	0	1437.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9699_SGB15216	78392.0	7977.0	6083.0	77598.0	0	59724.0	0	18206.0	0	0	0	0	0	0	4804.0	0	0	0	3790.0	794.0	0	419.0	0	0	0	41104.0	0	0	526.0	0	0	10622.0	0	3583.0
s__GGB9707_SGB15229	124235.0	317.0	32295.0	26528.0	0	80911.0	0	115930.0	0	0	0	0	0	0	3801.0	0	0	0	3103.0	0	0	0	0	312.0	0	193.0	0	0	439.0	0	0	1945.0	0	8753.0
s__GGB9708_SGB15233	2641816.0	0	15178.0	63569.0	0	718836.0	0	1265.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677.0
s__GGB9708_SGB15234	981274.0	927.0	728649.0	733409.0	156.0	151797.0	0	542758.0	0	0	0	0	0	0	3456.0	0	0	0	4552.0	0	0	1276.0	0	0	0	6445.0	0	0	1636.0	0	0	841.0	0	2201.0
s__GGB9708_SGB15235	1798769.0	101049.0	579574.0	67025.0	0	63139.0	0	82.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46343.0	0	0
s__GGB9710_SGB15239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16815.0	0	0	0	300.0	0	0	0	0	0	0	18112.0	0	0	9514.0	0	0	9571.0	0	0
s__GGB9715_SGB15260	12594.0	2026.0	30615.0	394493.0	13174.0	243986.0	5117.0	651542.0	0	0	0	0	0	0	21564.0	723.0	0	0	13148.0	0	6710.0	12217.0	0	7596.0	1799.0	720.0	0	1182.0	36100.0	0	0	25083.0	99.0	53626.0
s__GGB9715_SGB15265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30699.0	0	0
s__GGB9715_SGB15266	0	0	324766.0	0	779.0	0	0	0	0	0	0	0	0	0	12468.0	0	0	0	0	0	0	0	0	0	0	0	0	10904.0	0	0	0	0	0	0
s__GGB9715_SGB15267	0	0	27021.0	0	0	0	0	411990.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9724_SGB15278	0	0	0	0	9099.0	0	50391.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9729_SGB15288	328915.0	692.0	69968.0	12932.0	13077.0	0	4705.0	310.0	0	0	0	0	0	0	0	0	0	1167.0	3369.0	0	0	0	0	0	11794.0	0	6658.0	0	0	0	0	0	0	0
s__GGB9729_SGB69197	0	0	334.0	0	0	0	0	0	0	0	0	0	0	0	3223.0	0	0	12360.0	0	0	0	0	0	0	3383.0	1456.0	812.0	0	0	0	0	0	0	6662.0
s__GGB9730_SGB15290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5857.0	0	0	0	0	0	0	0	0	0	0	2433.0	0	0	0	0	0	0	0	0
s__GGB9730_SGB15291	167939.0	27556.0	88047.0	89067.0	370877.0	198935.0	576025.0	576701.0	0	0	0	0	0	0	0	0	0	0	300.0	0	0	0	0	0	0	0	0	0	2890.0	0	0	0	0	3045.0
s__GGB9737_SGB15309	22325.0	0	48449.0	27113.0	47702.0	315692.0	0	0	0	0	0	0	0	0	22697.0	737.0	2568.0	2959.0	6992.0	0	0	0	1753.0	8669.0	218.0	17747.0	17809.0	0	1968.0	0	62.0	0	1281.0	0
s__GGB9739_SGB15313	0	0	0	0	287509.0	0	15289.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Hydrogenoanaerobacterium_saccharovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3233.0	0	0	0	0	0	0	0	0	0	0	0	0	0	871.0
s__Lawsonibacter_SGB15145	13509.0	0	3884.0	2404.0	0	12786.0	0	858.0	0	0	0	0	0	0	14375.0	1460.0	2026.0	3566.0	7876.0	1898.0	1244.0	1101.0	0	1047.0	801.0	8667.0	5261.0	0	6382.0	0	0	0	1207.0	11323.0
s__Lawsonibacter_asaccharolyticus	0	0	0	0	0	0	686.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lawsonibacter_hominis	105622.0	0	7102.0	307.0	0	733.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Massiliimalia_massiliensis	9412.0	24554.0	45.0	0	0	5402.0	4465.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Massiliimalia_timonensis	0	0	0	0	0	0	5889.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Neobittarella_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541.0	0	0	0	0	0	0	0	0	644.0	0	0	0	0	0
s__Oscillibacter_hominis	15108.0	0	1726.0	208.0	0	868.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Oscillibacter_sp_ER4	637900.0	62778.0	591111.0	1509971.0	35874.0	1349052.0	6603.0	849263.0	0	0	0	0	0	0	27401.0	2477.0	651.0	1144.0	38883.0	7899.0	7435.0	872.0	81.0	10031.0	1828.0	27255.0	5960.0	4465.0	18643.0	0	779.0	37716.0	4502.0	208602.0
s__Oscillibacter_sp_MSJ_31	4455713.0	102586.0	1359395.0	252232.0	2457.0	3807819.0	3594.0	699592.0	0	0	0	0	0	0	19284.0	509.0	244.0	29.0	63976.0	6788.0	7768.0	6615.0	1260.0	24227.0	1707.0	22780.0	4876.0	399.0	3610.0	0	2357.0	68659.0	2144.0	13800.0
s__Oscillibacter_sp_PC13	18935.0	1661.0	870.0	1434.0	0	17872.0	81.0	781.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Oscillibacter_valericigenes	274467.0	0	176114.0	408880.0	13749.0	524317.0	1962.0	80287.0	0	0	0	0	0	0	29631.0	17156.0	4234.0	33407.0	35980.0	16484.0	5263.0	20239.0	2445.0	36632.0	10139.0	20246.0	18092.0	1387.0	59641.0	0	5754.0	66596.0	7223.0	132036.0
s__Clostridium_leptum	0	0	0	0	0	4625.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_siraeum	29363.0	2150692.0	218275.0	71709.0	786.0	137125.0	45452.0	0	0	0	0	0	0	0	0	0	0	0	0	0	88180.0	320477.0	6454.0	2980.0	0	12112.0	0	0	21308.0	6087.0	0	60695.0	0	847.0
s__Oscillospiraceae_bacterium	238466.0	4615.0	143111.0	129721.0	0	416966.0	12378.0	533556.0	0	0	0	0	0	0	814.0	0	0	421.0	0	4092.0	0	914.0	0	0	0	38938.0	0	433.0	0	0	0	0	0	0
s__Oscillospiraceae_bacterium_CLA_AA_H250	39627.0	155380.0	55503.0	120970.0	67884.0	187081.0	437455.0	57692.0	0	0	0	0	0	0	18638.0	0	0	0	1643.0	0	0	279.0	0	0	0	157.0	63.0	0	0	2922.0	96.0	0	363.0	9486.0
s__Oscillospiraceae_bacterium_Marseille_Q3528	12531.0	716.0	2913.0	1554.0	0	14368.0	0	2775.0	0	0	0	0	0	0	269.0	0	0	0	1165.0	0	0	0	0	0	0	0	0	0	6764.0	0	0	0	0	0
s__Oscillospiraceae_unclassified_SGB15251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6687.0	0	0
s__Oscillospiraceae_unclassified_SGB15252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018.0	0	0	582.0	0	0	0	0	0	0	3083.0	0	0	0	1641.0	2147.0
s__Oscillospiraceae_unclassified_SGB15253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Oscillospiraceae_unclassified_SGB15256	0	0	55280.0	427.0	0	98.0	0	0	0	0	0	0	0	0	26897.0	0	0	2082.0	1769.0	0	0	0	0	445.0	0	29414.0	3521.0	0	0	0	0	21309.0	0	148.0
s__Oscillospiraceae_unclassified_SGB15257	7648.0	0	53491.0	39902.0	7518.0	518536.0	0	0	0	0	0	0	0	0	907.0	0	0	0	915.0	0	139.0	84.0	0	5659.0	0	10157.0	404.0	0	0	0	0	8238.0	0	688.0
s__Oscillospiraceae_unclassified_SGB4196	4721.0	454173.0	2269.0	118454.0	0	2281.0	5938.0	0	0	0	0	0	0	0	279830.0	0	0	0	0	0	0	0	0	0	6118.0	0	118915.0	0	0	0	0	995.0	1714.0	0
s__Oscillospiraceae_unclassified_SGB4197	0	0	8359.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307219.0	0	0	0	0	0	0	0	0	0	8559.0	0	0	0	0	0
s__Oscillospiraceae_unclassified_SGB4199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778.0	0	0	0	0	0	0
s__Ruminococcaceae_bacterium_Marseille_P2935	0	303.0	383.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Phocea_SGB105437	0	0	0	0	13532.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Phocea_massiliensis	0	0	0	0	0	0	77.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoflavonifractor_capillosus	448.0	0	0	459.0	147.0	2726.0	0	965.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoflavonifractor_gallinarum	0	0	0	0	0	0	877.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoflavonifractor_phocaeensis	0	0	0	0	0	0	13336.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoflavonifractor_sp_AF19_9AC	0	0	0	0	0	0	1757.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoflavonifractor_sp_MSJ_30	466042.0	767.0	33453.0	95563.0	12908.0	480021.0	70197.0	0	0	0	0	0	0	0	12999.0	0	0	5713.0	21265.0	0	0	356.0	0	0	0	9907.0	0	0	0	0	0	423.0	0	0
s__Pseudoflavonifractor_sp_MSJ_37	2976.0	0	3460.0	46079.0	800.0	9347.0	704.0	4518.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Pseudoruminococcus_massiliensis	0	0	0	0	0	284358.0	0	0	0	0	0	0	0	0	0	0	0	11130.0	0	0	0	0	0	0	14714.0	3791.0	0	0	0	71675.0	0	0	0	0
s__Qingrenia_yutianensis	4027.0	0	2248.0	0	0	3136.0	1578.0	70072.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.0	0	0	0	0	0	0	0
s__Ruminococcus_SGB4263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6589.0	0	0	0	0	0	0	0	0	0	0
s__Ruminococcus_SGB4421	0	0	0	0	0	0	4047.0	0	0	0	0	0	0	0	11170.0	0	0	0	28092.0	0	9956.0	0	0	0	0	0	0	0	0	0	0	11511.0	0	205640.0
s__Ruminococcus_bicirculans	0	0	28054.0	29689.0	1447.0	19865.0	4190.0	0	0	0	0	0	0	0	1322210.0	9767.0	1324.0	0	16014.0	108387.0	44357.0	9844.0	53854.0	3200.0	12773.0	17716.0	0	0	20890.0	0	0	446.0	1536.0	107735.0
s__Ruminococcus_bovis	653.0	0	13610.0	120703.0	542433.0	134031.0	44091.0	9986.0	0	0	0	0	0	0	0	15340.0	598.0	0	0	52711.0	0	0	0	2706.0	0	0	0	0	31045.0	0	0	0	0	17325.0
s__Ruminococcus_bromii	3554981.0	326553.0	5144.0	6382.0	81735.0	362310.0	362666.0	8734.0	0	0	0	0	0	0	55473.0	340.0	4020.0	136785.0	23166.0	12641.0	0	443329.0	3504.0	33280.0	2115.0	20699.0	0	3916.0	2459.0	0	3721.0	0	4172.0	119256.0
s__Ruminococcus_callidus	411148.0	2227.0	157569.0	7166.0	87672.0	79730.0	282643.0	155474.0	0	0	0	0	0	0	37471.0	9953.0	37017.0	0	10675.0	0	5565.0	34416.0	16944.0	0	34942.0	14697.0	10952.0	0	6025.0	158882.0	24274.0	0	26331.0	0
s__Ruminococcus_champanellensis	611945.0	107347.0	2930796.0	1885727.0	2661.0	2192957.0	0	2391.0	0	0	0	0	0	0	1137.0	0	0	13923.0	17264.0	0	0	0	0	34373.0	0	0	1694.0	0	0	0	0	4146.0	0	0
s__Ruminococcus_sp_210702_SL_1_03	0	0	3995.0	17449.0	0	0	0	21683.0	0	0	0	0	0	0	0	0	0	5604.0	0	0	0	0	0	11610.0	0	74094.0	22222.0	0	0	0	0	0	0	0
s__Ruminococcus_sp_AF13_28	913809.0	191514.0	374361.0	66835.0	807312.0	171398.0	3732.0	131384.0	0	0	0	0	0	0	0	0	0	0	8464.0	327.0	0	0	0	0	0	7677.0	1841.0	0	0	0	0	0	0	4367.0
s__Ruminococcus_sp_AF41_9	129702.0	54752.0	120304.0	59247.0	93072.0	52169.0	2450.0	1497110.0	0	0	0	0	0	0	0	0	0	1103.0	0	0	0	0	0	0	99.0	0	1794.0	0	7679.0	0	0	0	0	0
